	FSS19F	JC2F	FUR1F	FSS217F	FSS221F	BAT4F	FUR5F	BRD2F	BAT1F	CLC5F	BRD3F	CLC2F	FS4F	CLC11F	FSS13F	FSS10F	FSS4F	FSS16F	FSS22F	JC8F	CLC8F	FS10F	FS7F	JC4F	FSS12071110	FSS1207114	FSS12071122	FSS1109241	FSS12071222	FSS11092467	FSS12071213	FSS12071216	FSS11092468	FSS1207111	FSS12071119	FSS11092477	FSS11092470	FSS12071204	FSS12071207	FSS12071201	FSS12071113	FSS1109245	FSS11092474	FSS12071219	FSS12071228	FSS12071210	FSS12071116	FSS1207117	FSS12071225	ELMA13081416	ELMA1308141	ELMA13081418	ELMA13081411	ELMA13081417	ELMA1308143	ELMA1308145	ELMA1308146	ELMA1308142	ELMA1308144	PARA14052533	ELMA14061233	PARA14052625	FS14050225	JC14041816	FSS14050317	ELMA14060527	ELMA14060517	ELMA14061217	PARA14052525	PARA14052513	ELMA1406055	JC1404181	ELMA14060518	ELMA14061221	ELMA1406121	PARA14052613	PARA1405269	PARA1405295	ELMA1406059	ELMA14060540	FSS1405039	FS1405021	PARA1405291	ELMA14060547	PARA14052529	PARA1405251	JC1404186	PARA1405261	ELMA14060522	PARA1405259	FSS14050313	PARA1405265	BAT1404181	PARA14052517	CLC1404207	FS1405029	ELMA14060523	ELMA1406125	PARA1405299	JC14041811	PARA1405241	BRD1404191	FS14050221	FS14050217	ELMA14061229	FSS1405021	PARA14052617	PARA14052813	PARA14052917	ELMA14060531	FSS1405035	PARA14052913	PARA14052629	ELMA1406051	FW1404211	ELMA14060544	PARA1405255	ELMA14061225	PARA14052921	PARA14052925	PARA1405285	ELMA14060513	PARA14052621	FS1405025	CLC1404201	ELMA14060532	PARA1405281	ELMA1406129	ELMA14061213	ELMA14060536	FS14050213	FSS1405031	ZL1404181	PARA1405289	PARA14052521	RSS14062113	CC14062037	CC14062013	CC14062025	CC1406201	CC14062017	RSS1406241	CC1406205	CC1406209	CC14062021	RSS1406215	RSS1406211	RSS1406245	WCS1406239	CC14062033	WCS1406235	WCS14062313	WCS1406231	CC14062029	RSS1406219	TOR14050437	TOR14050413	TOR14050441	TOR14050445	TOR14050425	TOR1405041	TOR1405049	TOR14050421	TOR14050429	TOR14050417	TOR14050433	TOR1405045	TOR14050449	CRY14050521	CRY14050513	CRY1405051	CRY1405059	CRY14050517	CRY1405055
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified	0	0	0	0.003857712	0	0	0	0.002336387	0.001600897	0	0.002765893	0	0.000304933	0.000652174	0	0	0	0.000507589	0.000756396	0	0	0	0	0	0.003321177	0.00862442	0.006900958	0.006595048	0.020337268	0.000445739	0.005305061	0.016962306	0	0.030653644	0.005834455	0.000388054	0.002847571	0.012762271	0.009798928	0.009967209	0.002551417	0.000252694	0.00178045	0.01247482	0.00357343	0.008647925	0.008853321	0.007677539	0.011860465	0.005683735	0	0	0.001268972	0	0	0.0027	0.000660836	0.001133585	0.007906977	0.002176387	0	0	0	0	0	0.003535795	0.003905325	0.001596869	0	0.004068067	0.003538595	0	0	0.003358025	0.000181044	0.004651	0	0	0.000617948	0.002538576	0.0003539	0.010652742	0	0	0.001476834	0.003174274	0.000534801	0	0	0.001674571	0.002583213	0	0.013429888	0	0	0.000155251	0	0	0.001117196	0.00059399	0.000885417	0	0.00177721	0.001520875	0	0.002379471	0	0	0.002782541	0.001845319	0.001115567	0.002951078	0	0	0.001935484	0.002820276	0	0.0006871	0.001179873	0	0	0.007198306	0	0.000586207	0	0.00543131	0	0	0	0.006542876	0.017153535	0.003905325	0.017425968	0.000695534	0.009192374	0.000701417	0.000899207	0.001386812	0.000122126	0.000387489	0.000513854	0.000472791	0	0.001348092	0.000446781	0.001302867	0.027433628	0.013375537	0.014348875	0.001034089	0.000566247	0.006637744	0.002608279	0.000324118	0.000427046	0	0	0	0	0	0	0	0	0	0	0	0	0	9.16689E-05	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__unidentified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000479233	0	0	0	0	0	0	0	0.001372813	0	0	0	0	0	0.004110617	0	0	0.000146763	0	0	0.001705686	0	0	0	0	0	0	0.000598065	0.000139937	0	0	0	0	0.011607397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000357769	0	0	0.000154487	0	0	0	0	0	0	0	0	0	0	0.000372127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053656	0	0	0	0.000188018	0	0	0	0	0	0	0	0	0	0	0.002843602	0	0	0.000688724	0.000317658	0	0	0	0	0	0.002098149	0	0	0	0	0	0	0	0	0.000289526	0	0.000345919	0.005329582	0	0	0.001843818	0	0.029332698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae	0	0	0	0	0	0	0	0.010680628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006212625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.001219731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000897098	0	0	0	0.000906868	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304387	0	0	0.000452609	0.000357769	0	0	7.72435E-05	0	0	0	0	0	0	0	0	0.007690476	0	0	0.001107091	0	0.001342989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230665	0	0	0	0	0.020645161	0	0	0	0	0	0	0	0	0	0	0.014664537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__unidentified	0	0	0	0	0	0	0	0	0	0.002218195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001214286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000645161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified	0	0.016312324	0	0.026274149	0.002753036	0	0	0.00033377	0.0002287	0.001109097	0.043025008	0.003281501	0.000304933	0.005543478	0.006329114	0	0	0	0.006051168	0	0.003171283	0	0	0	0	0.00324575	0.00057508	0.00161958	0.001112985	0.00029716	0.009998	0.003053215	0	0.001861114	0.001372813	0	0	0.00667565	0.002050938	0.001137198	0.006662034	0	0.009100078	0.002201439	0.002144058	0	0.001786909	0.003783135	0.000219638	0.000614458	0.000378151	0	0	0	0	0	0.004956268	0.008615248	0	0.000362731	0.000325307	0	0	0	5.17872E-05	0	0.003550296	0.001996086	0	0	0.002211622	0	0.003839398	0	0.000271565	0.00429323	0	0	0.000154487	0.002284719	0	0.001902275	0	0.00232214	0.000492278	0	0.000534801	0.007690476	0	0	0.000738061	0	0.003021725	0	0	0.003570776	0.003834586	0	0	0	0.000885417	0.005693553	0.000118481	0	0.000259015	0	0	0.000486525	0	0.000230665	0.000371856	0.00026828	0	0.000637899	0.008387097	0.000940092	0.00389313	0.0020613	0.002654714	0.000208518	0.000594752	0.001439661	0.002224646	0.008793103	0	0.002715655	0	0.003953488	0.004348356	0.003099257	0.010482716	0	0.001548975	0	0.003181976	0.000140283	0	0.00710741	0	0.001549956	0	0	0	0	0.001787122	0	0.000353982	0.000345919	0.000409968	0.00219744	0	0	0	0	0.000427046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;Other;Other	0	0	0.031101073	0.00125115	0	0	0	0.003337696	0.0002287	0	0.000307321	0	0	0.002282609	0	0	0.001697736	0	0	0	0.000576597	0	0	0	0	0	0	0.000831676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253794	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00085213	0	0	0	0.001328125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000359915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000256927	0	0	0	0	0	0	0	0.000409968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;Other	0.097412835	0.009595484	0.066233766	0.021269549	0.433603239	0.001600139	0.002047736	0.061413613	0.075013453	0	0.020897861	0.042386059	0.001829596	0.165652174	0.005063291	0	0.005093209	0.061925852	0.149010011	0	0.038920294	0	0.011138846	0	0.005181037	0.024667697	0.004217252	0.021492268	0.00232715	0	0.000204041	0.001243902	0	0.000109477	0.000171602	0	0.002467895	0.001178056	0.000455764	0.03645724	0.009780434	0	0	0	0.000428812	0.001365462	0.005360726	0.031155231	0.009883721	0.101385542	0.009705882	0.007345679	0.018526997	0.106455585	0.002658801	0.1737	0.060466472	0.042849522	0.041511628	0.010156472	0.001057248	0.001016611	0	5.44668E-05	0	0.011222306	0.026627219	0.005988258	0.000277069	0.020069131	0.121196878	0.000304387	0.104943538	0.064082305	0.000905218	0.020035075	0	0	0.002549034	0.037824788	0	0.021685938	0.003131051	0.043733637	0.066703668	0.003438797	0.000935902	0.038047619	0.001896204	0.007256476	0.016237337	0.022744425	0.027531271	0.000786178	0.140200517	0.003415525	0.106516291	0.000854898	0.000837897	0	0.244375	0.117002512	0.012440469	0.012673956	0.033930929	0.002908243	0.000243844	0	0.014906469	0.014531886	0.004462268	0.011267754	0.000466321	0.047204503	0.022258065	0.02162212	0.017129771	0.039164702	0.013568537	0.000139012	0.090997085	0.026993649	0.010010905	0.051586207	0.026482412	0.111341853	0.046066351	0.033385013	0.078891596	0.189399055	0.010482716	0.006745562	0.03833713	0.017040573	0.035355286	0	0.003896562	0	0.004274425	0.000516652	0	0	0	0.006066413	0.010722733	0.000144763	0.000884956	0.000461225	0.002049839	0.004265619	0	0.001106291	0.000978105	0	0	0	0	0	0	0	0	0.000149868	0	0	0	0	0	0	9.16689E-05	0	0	0	0	0.001453198
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.12231E-05	0	0	0	0.004915966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004266	0	0	0	0	0	0	0	0	0	0	0.000193512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008257956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002277421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae	0.000257706	0.005277516	0.008639187	0.012302975	0.005506073	0	0.000227526	0.003671466	0.000686099	0.000369699	0	0.00875067	0	0.012717391	0	0.053390625	0	0.022333914	0.007185762	0	0.014414924	0	0	0	0.000531388	0.009829985	0.002683706	0.004887923	0.000303541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000324892	0	0	0.000921687	0.000378151	0	0.003045534	0.002691293	0	0	0.049232264	0.002493888	0.004800664	0	0.003334396	0	0	0	0	0.00015373	0.002130178	0.001596869	0	0	0.006634866	0	0.013224592	0.001119342	0.000452609	0.004651	0	0	0	0.000253858	0	0	0	0.001935117	0.001230695	0	0	0.001214286	5.26723E-05	0	0	0.003499142	0.000335747	0	0.006927555	0	0.039197995	0	0	0	0.00796875	0.012525816	0	0	0.010619604	0	0	0.002675888	0	0.001845319	0	0	0	0.003189493	0.010645161	0.000940092	0.002335878	0.0027484	0.000884905	0	0.000594752	0.007918137	0.004078517	0	0	0.030415335	0.00028436	0.011860465	0.000621194	0.011708305	0.003494239	0.001420118	0.006583144	0.000695534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae	0.007215766	0.007196613	0	0.006151487	0	0	0	0	0	0	0	0	0.001219731	0	0	0.008765625	0	0	0.002269188	0	0	0	0	0	0.000398541	0.010942813	0	0.095438511	0.000910624	0	0	0.000678492	0	0	0	0	0	0.000392685	0.000683646	0.000401364	0.008079489	0	0.000197828	0	0	0	0.000893454	0.000222537	0.002635659	0	0.000252101	0	0.006598656	0.002093228	0	0	0	0.002720605	0	0.00326458	0	0	0	0	0	0.005073097	0.02556213	0.001996086	0	0	0	0	0	0	0	0.001431077	0	0	0.000154487	0	0.00017695	0.004565461	0.00024085	0	0	0	0	0.001619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001423388	0.001066326	0.006336978	0	0.002115086	0	0.000729788	0.000198753	0	0	0	0	0	0	0.000376037	0	0	0	0	0.008326531	0.008997883	0	0	0	0	0.007962085	0.004392765	0.002484775	0	0.000635316	0.003195266	0	0.0010433	0.003535529	0	0	0.000173351	0	0	0	9.45583E-05	0	0	0	0	0	0	0	0.001551134	0	0.001843818	0.000489052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified	0	0	0.004607566	0.003023612	0	0	0	0	0.002515695	0	0.001536607	0	0	0	0	0.0031875	0	0	0.007185762	0	0	0	0	0	0	0	0	0	0	0	0.000408082	0	0	0	0.000686406	0	0	0	0	0	0	0	0	0	0.002858744	0	0.000974677	0	0	0	0.00012605	0	0.001522767	0	0	0	0	0.000226717	0	0	0.000813267	0	4.79233E-05	0	5.17872E-05	0	0.002130178	0	0.003934373	0.000542409	0.000442324	0	0	0	0.010138445	0	0	0	0.006256721	0.004061722	0.00017695	0	0.006141677	0	0.001230695	0	0	0	0	0	0	0	0	0.003668829	0	0	0	0	0	0	0	0.002277421	0	0	0.001036059	0.000528771	0	0	0	0	0	0	0	0.080056285	0	0.002256221	0	0	0	0	0	0	0	0	0	0.001086262	0	0.000878553	0.001863581	0.002066172	0	0	0	0.000695534	0	0	0	0	0	0	0	0.000378233	0	0	0	0	0	0	0.000819936	0	0	0.002212581	0	0	0	0.000105645	0	0	0.000337023	9.2291E-05	0.000100493	0	0	0.000290543	0.000460829	0.000214286	9.54877E-05	0	0.000183338	0	0	8.40544E-05	0.00045607	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;Other	0	0	0	0	0	0	0	0	0.001372197	0	0.001229286	0	0	0	0	0	0	0.000507589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002402423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000280567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae	0	0.254760113	0.002879729	0.044520086	0.001376518	0.001600139	0	0.010346859	0.035219731	0	0.019668575	0.00519571	0.010977578	0.033913043	0	0.032273438	0.388781625	0.075884548	0.006807564	0	0.007784059	0	0.027051482	0.357	0	0	0.000383387	0.002611756	0.00222597	0.009954843	0	0.000226164	0	0.000109477	0.359333782	0.00194027	0.001518705	0	0.00113941	0	0	0	0.005143522	0	0	0.000455154	0.000162446	0	0.001537468	0.028725904	0.001008403	0	0.085528738	0.005382586	0	0	0.019494655	0.049651034	0.008754153	0.00326458	0.000569287	0	9.58466E-05	0.004193945	0.000103574	0.000461191	0	0.021158513	0	0	0.048213356	0.001521934	0.0004266	0.001119342	9.05218E-05	0	0	0.025925645	0.003939417	0.002538576	0.000766784	0.005706826	0.007345927	0.000967558	0.002707529	0.000264523	0.077412505	0.000404762	0.000421379	0	0.006273517	0	0.011751152	0	0.001319534	0.013041096	0.008095238	0	0.000837897	0.05405311	0.003541667	0.013379849	0	0.017743539	0.002331133	0.223670295	0	0.00097305	0.000397506	0.006458616	0.030120306	0.002682799	0	0.023283302	0.002258065	0.0071447	0.001557252	0.0006871	0.004719491	0	0.002379009	0.006478476	0.023729553	0.000586207	0.000284757	0	0.004834123	0.002196382	0.001863581	0.005165429	0.007941451	0.006745562	0.003485194	0.000347767	0.001767764	0	0.000599471	0.001906866	0	0.013562112	0.01181864	0	0	0.023423096	0	0.000434289	0.000353982	0.000230613	0.001229904	0.000258522	0	0.002212581	0.00065207	0	0	0.000105645	0	0.000116865	0	0	0.000100493	0.004645901	9.00185E-05	0	0	0	0	0	0	0	0	0	0.00045607	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.009019707	0	0	0	0	0	0	0.007676702	0.001372197	0	0	0	0.001524664	0.00423913	0	0	0	0	0	0	0.000864895	0	0.019095164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002611446	0	0.000699588	0	0	0.001679243	0	0.058153547	0	0	0.00326458	8.13267E-05	0	0	0	0	0.00015373	0	0	0	0.001084818	0	0	0	0.000839506	0	0	0	0	0	0	0	0	0.00024085	0.000193512	0.000246139	0	0.000668502	0	0	0	0	0.00058319	0	0.000393089	0	0	0	0	0	0	0.000442708	0	0	0	0	0	0	0	0	0.000691995	0	0.002682799	0	0.000637899	0	0	0	0	0.000589936	0	0	0	0	0	0	0	0.00028436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__unidentified	0	0	0	0	0	0	0	0	0	0	0	0	0.000304933	0	0	0	0.030219707	0	0.002269188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001536145	0	0	0	0	0	0	0	0	0.000282392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000659767	0	0	0	0	0	0	0	0	0	0.000777044	0	0	0	0	0.000691995	0.000371856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Mycocaliciales;f__Sphinctrinaceae	0	0	0	0	0.02340081	0	0	0	0	0	0.008912323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000452328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007059801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024878049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;Other	0	0	0	0	0	0	0	0	0	0	0	0	0.004573991	0	0	0.010757813	0	0	0	0	0	0	0	0	0	0	0.000383387	0	0	0.000445739	0	0	0	0	0	0.010089405	0.003227247	0	0	0	0	0	0	0	0	0	0.000162446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004266	0	0.000181044	0	0	0	0	0	0	0	0.000602125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001198942	0.002946975	0	0	0	0	0	0.000505534	0	0	0	0	0	0.000258522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ajellomycetaceae	0	0	0	0.003440662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000564055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005034169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arachnomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.009452915	0	0	0	0	0	0	0	0	0	0.054102964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae	0	0	0	0.004066237	0	0	0	0	0	0	0	0	0.02561435	0	0	0	0	0	0	0	0	0	0.04773791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ascosphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002123894	0	0	0.001809657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae	0	0.005757291	0	0	0	0.000177793	0	0	0.000457399	0	0.000307321	0	0.007928251	0.049565217	0	0	0.001697736	0.010405574	0.00189099	0.009189189	0	0	0.058876755	0	0	0	0	0	0	0.00579461	0	0	0	0	0	0.032014457	0.027146845	0	0	0	0	0	0.003363072	0	0	0	0.000649785	0	0	0	0	0	0.001522767	0.000598065	0.000139937	0	0	0	0	0	0	0	0	0.000272334	0	0	0	0	0	0	0.08802255	0	0	0	0	0	0	0.014510622	0	0	0	0	0.001565525	0	0	0	0.006685018	0.034809524	5.26723E-05	0	0.00036903	0	0	0	0	0.007917808	0	0	0.00013965	0.003801537	0	0.098213787	0.000118481	0.006590457	0	0.000264386	0	0	0	0	0	0	0	0.002870544	0	0.004512442	0	0	0	0	0	0.000719831	0	0.002344828	0	0	0.004549763	0	0	0	0	0	0.002323462	0	0	0	0.001198942	0.005373895	0	0	0	0	0	0.001516603	0	0	0	0	0.000409968	0.00219744	0	0	0	0	0	0	0	0	0.000337023	0	0	0.001798413	0	9.68477E-05	0	0	0	0	0	0	9.10958E-05	8.40544E-05	0.000228035	0.00014532
